term,sessionPeriod,meetingDate,meetingTime,meetingTypeName,meetingName,meetingContent,legislatorName,areaName,speechStartTime,speechEndTime,speechRecordUrl,videoLength,videoUrl,selectTerm,
11,1,2024-03-01,09:00,院會,第11屆第1會期第3次會議,一、對行政院院長提出施政方針及施政報告繼續質詢。  二、3月1日上午9時至10時為國是論壇時間。  三、3月5日下午1時50分至2時30分為處理臨時提案時間。,郭昱晴,全國不分區及僑居國外國民,16:47:17,17:03:00,https://ivod.ly.gov.tw/Demand/Speech/149175,00:15:43,https://ivod.ly.gov.tw/Play/Clip/1M/149175,1101,
11,1,2024-03-01,09:00,院會,第11屆第1會期第3次會議,一、對行政院院長提出施政方針及施政報告繼續質詢。  二、3月1日上午9時至10時為國是論壇時間。  三、3月5日下午1時50分至2時30分為處理臨時提案時間。,黃建賓,台東縣選舉區,16:16:23,16:47:03,https://ivod.ly.gov.tw/Demand/Speech/149174,00:30:40,https://ivod.ly.gov.tw/Play/Clip/1M/149174,1101,
11,1,2024-03-01,09:00,院會,第11屆第1會期第3次會議,一、對行政院院長提出施政方針及施政報告繼續質詢。  二、3月1日上午9時至10時為國是論壇時間。  三、3月5日下午1時50分至2時30分為處理臨時提案時間。,翁曉玲,全國不分區及僑居國外國民,14:30:21,15:01:56,https://ivod.ly.gov.tw/Demand/Speech/149170,00:31:35,https://ivod.ly.gov.tw/Play/Clip/1M/149170,1101,
11,1,2024-03-04,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第2次全體委員會議,邀請教育部部長潘文忠列席報告業務概況，並備質詢。【3月4日及7日二天一次會】,柯志恩,全國不分區及僑居國外國民,10:01:37,10:15:42,https://ivod.ly.gov.tw/Demand/Speech/149201,00:14:05,https://ivod.ly.gov.tw/Play/Clip/1M/149201,1101,
11,1,2024-03-04,09:00,內政委員會,立法院第11屆第1會期內政委員會第2次全體委員會議,邀請海洋委員會主任委員、大陸委員會主任委員、國防部及海軍司令部參謀長就「金門撞船案:翻船執法過程及後續處理」進行專題報告，並備質詢。,徐欣瑩,新竹縣第1選舉區,11:17:55,11:32:01,https://ivod.ly.gov.tw/Demand/Speech/149306,00:14:06,https://ivod.ly.gov.tw/Play/Clip/1M/149306,1101,
11,1,2024-03-04,09:00,內政委員會,立法院第11屆第1會期內政委員會第2次全體委員會議,邀請海洋委員會主任委員、大陸委員會主任委員、國防部及海軍司令部參謀長就「金門撞船案:翻船執法過程及後續處理」進行專題報告，並備質詢。,牛煦庭,桃園市第1選舉區,11:03:19,11:17:39,https://ivod.ly.gov.tw/Demand/Speech/149305,00:14:20,https://ivod.ly.gov.tw/Play/Clip/1M/149305,1101,
11,1,2024-03-04,09:00,內政委員會,立法院第11屆第1會期內政委員會第2次全體委員會議,邀請海洋委員會主任委員、大陸委員會主任委員、國防部及海軍司令部參謀長就「金門撞船案:翻船執法過程及後續處理」進行專題報告，並備質詢。,黃建賓,台東縣選舉區,10:49:29,11:02:44,https://ivod.ly.gov.tw/Demand/Speech/149304,00:13:15,https://ivod.ly.gov.tw/Play/Clip/1M/149304,1101,
11,1,2024-03-04,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第2次全體委員會議,邀請教育部部長潘文忠列席報告業務概況，並備質詢。【3月4日及7日二天一次會】,伍麗華Saidhai Tahovecahe,山地原住民,13:16:13,13:24:48,https://ivod.ly.gov.tw/Demand/Speech/149291,00:08:35,https://ivod.ly.gov.tw/Play/Clip/1M/149291,1101,
11,1,2024-03-04,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第2次全體委員會議,邀請教育部部長潘文忠列席報告業務概況，並備質詢。【3月4日及7日二天一次會】,蔡易餘,嘉義縣第1選舉區,13:09:05,13:15:18,https://ivod.ly.gov.tw/Demand/Speech/149289,00:06:13,https://ivod.ly.gov.tw/Play/Clip/1M/149289,1101,
11,1,2024-03-04,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第2次全體委員會議,邀請行政院食品安全辦公室、衛生福利部部長、食品藥物管理署就「食安五環執行狀況及蘇丹紅事件處理之檢討」進行專題報告，並備質詢。,謝衣鳯,彰化縣第3選舉區,12:29:22,12:36:44,https://ivod.ly.gov.tw/Demand/Speech/149269,00:07:22,https://ivod.ly.gov.tw/Play/Clip/1M/149269,1101,
11,1,2024-03-04,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第2次全體委員會議,邀請行政院食品安全辦公室、衛生福利部部長、食品藥物管理署就「食安五環執行狀況及蘇丹紅事件處理之檢討」進行專題報告，並備質詢。,洪孟楷,新北市第1選舉區,12:21:22,12:29:14,https://ivod.ly.gov.tw/Demand/Speech/149268,00:07:52,https://ivod.ly.gov.tw/Play/Clip/1M/149268,1101,
11,1,2024-03-04,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第2次全體委員會議,邀請司法院秘書長列席說明立法計畫，並備質詢。,鄭天財Sra Kacaw,平地原住民,12:28:22,12:38:17,https://ivod.ly.gov.tw/Demand/Speech/149267,00:09:55,https://ivod.ly.gov.tw/Play/Clip/1M/149267,1101,
11,1,2024-03-04,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第2次全體委員會議,邀請司法院秘書長列席說明立法計畫，並備質詢。,吳宗憲,全國不分區及僑居國外國民,12:12:47,12:28:06,https://ivod.ly.gov.tw/Demand/Speech/149266,00:15:19,https://ivod.ly.gov.tw/Play/Clip/1M/149266,1101,
11,1,2024-03-04,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第2次全體委員會議,邀請農業部部長列席報告業務概況，並備質詢。【3月4日、3月6日及7日三天一次會】,王鴻薇,台北市第3選舉區,12:20:36,12:25:44,https://ivod.ly.gov.tw/Demand/Speech/149264,00:05:08,https://ivod.ly.gov.tw/Play/Clip/1M/149264,1101,
11,1,2024-03-04,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第2次全體委員會議,邀請教育部部長潘文忠列席報告業務概況，並備質詢。【3月4日及7日二天一次會】,林倩綺,全國不分區及僑居國外國民,11:42:49,11:58:49,https://ivod.ly.gov.tw/Demand/Speech/149252,00:16:00,https://ivod.ly.gov.tw/Play/Clip/1M/149252,1101,
11,1,2024-03-04,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第2次全體委員會議,邀請行政院食品安全辦公室、衛生福利部部長、食品藥物管理署就「食安五環執行狀況及蘇丹紅事件處理之檢討」進行專題報告，並備質詢。,林淑芬,新北市第2選舉區,11:38:42,11:57:32,https://ivod.ly.gov.tw/Demand/Speech/149251,00:18:50,https://ivod.ly.gov.tw/Play/Clip/1M/149251,1101,
11,1,2024-03-04,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第2次全體委員會議,邀請司法院秘書長列席說明立法計畫，並備質詢。,謝龍介,全國不分區及僑居國外國民,11:46:04,11:56:33,https://ivod.ly.gov.tw/Demand/Speech/149250,00:10:29,https://ivod.ly.gov.tw/Play/Clip/1M/149250,1101,
11,1,2024-03-04,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第2次全體委員會議,邀請農業部部長列席報告業務概況，並備質詢。【3月4日、3月6日及7日三天一次會】,鄭正鈐,新竹市選舉區,11:36:27,11:47:45,https://ivod.ly.gov.tw/Demand/Speech/149249,00:11:18,https://ivod.ly.gov.tw/Play/Clip/1M/149249,1101,
11,1,2024-03-04,09:00,交通委員會,立法院第11屆第1會期交通委員會第2次全體委員會議,邀請行政院公共工程委員會主任委員吳澤成列席報告業務概況，並備質詢。【3月4日、6日及7日三天一次會】,許智傑,高雄市第7選舉區,11:35:35,11:45:07,https://ivod.ly.gov.tw/Demand/Speech/149248,00:09:32,https://ivod.ly.gov.tw/Play/Clip/1M/149248,1101,
11,1,2024-03-04,09:00,內政委員會,立法院第11屆第1會期內政委員會第2次全體委員會議,邀請海洋委員會主任委員、大陸委員會主任委員、國防部及海軍司令部參謀長就「金門撞船案:翻船執法過程及後續處理」進行專題報告，並備質詢。,李柏毅,高雄市第3選舉區,09:25:57,09:29:24,https://ivod.ly.gov.tw/Demand/Speech/149180,00:03:27,https://ivod.ly.gov.tw/Play/Clip/1M/149180,1101,
11,1,2024-03-04,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第2次全體委員會議,邀請行政院食品安全辦公室、衛生福利部部長、食品藥物管理署就「食安五環執行狀況及蘇丹紅事件處理之檢討」進行專題報告，並備質詢。,楊曜,澎湖縣選舉區,11:29:51,11:38:34,https://ivod.ly.gov.tw/Demand/Speech/149245,00:08:43,https://ivod.ly.gov.tw/Play/Clip/1M/149245,1101,
11,1,2024-03-04,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第2次全體委員會議,邀請司法院秘書長列席說明立法計畫，並備質詢。,陳俊宇,宜蘭縣選舉區,11:34:34,11:45:45,https://ivod.ly.gov.tw/Demand/Speech/149247,00:11:11,https://ivod.ly.gov.tw/Play/Clip/1M/149247,1101,
11,1,2024-03-04,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第2次全體委員會議,邀請教育部部長潘文忠列席報告業務概況，並備質詢。【3月4日及7日二天一次會】,陳秀寳,彰化縣第1選舉區,11:27:52,11:42:42,https://ivod.ly.gov.tw/Demand/Speech/149246,00:14:50,https://ivod.ly.gov.tw/Play/Clip/1M/149246,1101,
11,1,2024-03-04,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第2次全體委員會議,邀請農業部部長列席報告業務概況，並備質詢。【3月4日、3月6日及7日三天一次會】,邱志偉,高雄市第2選舉區,11:25:50,11:36:14,https://ivod.ly.gov.tw/Demand/Speech/149244,00:10:24,https://ivod.ly.gov.tw/Play/Clip/1M/149244,1101,
11,1,2024-03-04,09:00,交通委員會,立法院第11屆第1會期交通委員會第2次全體委員會議,邀請行政院公共工程委員會主任委員吳澤成列席報告業務概況，並備質詢。【3月4日、6日及7日三天一次會】,蔡其昌,台中市第1選舉區,11:24:40,11:35:23,https://ivod.ly.gov.tw/Demand/Speech/149243,00:10:43,https://ivod.ly.gov.tw/Play/Clip/1M/149243,1101,
11,1,2024-03-04,09:00,交通委員會,立法院第11屆第1會期交通委員會第2次全體委員會議,邀請行政院公共工程委員會主任委員吳澤成列席報告業務概況，並備質詢。【3月4日、6日及7日三天一次會】,李昆澤,高雄市第5選舉區,11:13:55,11:24:25,https://ivod.ly.gov.tw/Demand/Speech/149242,00:10:30,https://ivod.ly.gov.tw/Play/Clip/1M/149242,1101,
11,1,2024-03-04,09:00,交通委員會,立法院第11屆第1會期交通委員會第2次全體委員會議,邀請行政院公共工程委員會主任委員吳澤成列席報告業務概況，並備質詢。【3月4日、6日及7日三天一次會】,游顥,南投縣第2選舉區,11:05:15,11:13:47,https://ivod.ly.gov.tw/Demand/Speech/149241,00:08:32,https://ivod.ly.gov.tw/Play/Clip/1M/149241,1101,
11,1,2024-03-04,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第2次全體委員會議,邀請行政院食品安全辦公室、衛生福利部部長、食品藥物管理署就「食安五環執行狀況及蘇丹紅事件處理之檢討」進行專題報告，並備質詢。,王正旭,全國不分區及僑居國外國民,11:19:53,11:29:44,https://ivod.ly.gov.tw/Demand/Speech/149240,00:09:51,https://ivod.ly.gov.tw/Play/Clip/1M/149240,1101,
11,1,2024-03-04,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第2次全體委員會議,邀請教育部部長潘文忠列席報告業務概況，並備質詢。【3月4日及7日二天一次會】,羅廷瑋,台中市第6選舉區,11:14:49,11:27:38,https://ivod.ly.gov.tw/Demand/Speech/149239,00:12:49,https://ivod.ly.gov.tw/Play/Clip/1M/149239,1101,
11,1,2024-03-04,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第2次全體委員會議,邀請司法院秘書長列席說明立法計畫，並備質詢。,吳思瑤,台北市第1選舉區,11:07:05,11:20:38,https://ivod.ly.gov.tw/Demand/Speech/149238,00:13:33,https://ivod.ly.gov.tw/Play/Clip/1M/149238,1101,
11,1,2024-03-04,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第2次全體委員會議,邀請農業部部長列席報告業務概況，並備質詢。【3月4日、3月6日及7日三天一次會】,張嘉郡,全國不分區及僑居國外國民,11:08:46,11:17:57,https://ivod.ly.gov.tw/Demand/Speech/149236,00:09:11,https://ivod.ly.gov.tw/Play/Clip/1M/149236,1101,
11,1,2024-03-04,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第2次全體委員會議,邀請教育部部長潘文忠列席報告業務概況，並備質詢。【3月4日及7日二天一次會】,葛如鈞,全國不分區及僑居國外國民,10:42:19,10:56:06,https://ivod.ly.gov.tw/Demand/Speech/149221,00:13:47,https://ivod.ly.gov.tw/Play/Clip/1M/149221,1101,
11,1,2024-03-04,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第2次全體委員會議,邀請農業部部長列席報告業務概況，並備質詢。【3月4日、3月6日及7日三天一次會】,陳亭妃,台南市第3選舉區,10:46:58,10:56:00,https://ivod.ly.gov.tw/Demand/Speech/149220,00:09:02,https://ivod.ly.gov.tw/Play/Clip/1M/149220,1101,
11,1,2024-03-04,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第2次全體委員會議,邀請司法院秘書長列席說明立法計畫，並備質詢。,鍾佳濱,屏東縣第1選舉區,10:39:54,10:53:10,https://ivod.ly.gov.tw/Demand/Speech/149219,00:13:16,https://ivod.ly.gov.tw/Play/Clip/1M/149219,1101,
11,1,2024-03-04,09:00,交通委員會,立法院第11屆第1會期交通委員會第2次全體委員會議,邀請行政院公共工程委員會主任委員吳澤成列席報告業務概況，並備質詢。【3月4日、6日及7日三天一次會】,邱若華,桃園市第6選舉區,10:39:19,10:47:33,https://ivod.ly.gov.tw/Demand/Speech/149218,00:08:14,https://ivod.ly.gov.tw/Play/Clip/1M/149218,1101,
11,1,2024-03-04,09:00,交通委員會,立法院第11屆第1會期交通委員會第2次全體委員會議,邀請行政院公共工程委員會主任委員吳澤成列席報告業務概況，並備質詢。【3月4日、6日及7日三天一次會】,何欣純,台中市第7選舉區,10:14:47,10:28:34,https://ivod.ly.gov.tw/Demand/Speech/149216,00:13:47,https://ivod.ly.gov.tw/Play/Clip/1M/149216,1101,
11,1,2024-03-04,09:00,交通委員會,立法院第11屆第1會期交通委員會第2次全體委員會議,邀請行政院公共工程委員會主任委員吳澤成列席報告業務概況，並備質詢。【3月4日、6日及7日三天一次會】,魯明哲,桃園市第3選舉區,10:04:34,10:14:34,https://ivod.ly.gov.tw/Demand/Speech/149215,00:10:00,https://ivod.ly.gov.tw/Play/Clip/1M/149215,1101,
11,1,2024-03-04,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第2次全體委員會議,邀請行政院食品安全辦公室、衛生福利部部長、食品藥物管理署就「食安五環執行狀況及蘇丹紅事件處理之檢討」進行專題報告，並備質詢。,黃秀芳,彰化縣第2選舉區,10:34:47,10:45:18,https://ivod.ly.gov.tw/Demand/Speech/149214,00:10:31,https://ivod.ly.gov.tw/Play/Clip/1M/149214,1101,
11,1,2024-03-04,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第2次全體委員會議,邀請農業部部長列席報告業務概況，並備質詢。【3月4日、3月6日及7日三天一次會】,蔡易餘,嘉義縣第1選舉區,10:34:58,10:46:50,https://ivod.ly.gov.tw/Demand/Speech/149213,00:11:52,https://ivod.ly.gov.tw/Play/Clip/1M/149213,1101,
11,1,2024-03-04,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第2次全體委員會議,邀請教育部部長潘文忠列席報告業務概況，並備質詢。【3月4日及7日二天一次會】,范雲,全國不分區及僑居國外國民,10:29:02,10:42:13,https://ivod.ly.gov.tw/Demand/Speech/149212,00:13:11,https://ivod.ly.gov.tw/Play/Clip/1M/149212,1101,
11,1,2024-03-04,09:00,交通委員會,立法院第11屆第1會期交通委員會第2次全體委員會議,邀請行政院公共工程委員會主任委員吳澤成列席報告業務概況，並備質詢。【3月4日、6日及7日三天一次會】,林俊憲,台南市第5選舉區,09:54:38,10:03:59,https://ivod.ly.gov.tw/Demand/Speech/149197,00:09:21,https://ivod.ly.gov.tw/Play/Clip/1M/149197,1101,
11,1,2024-03-04,09:00,交通委員會,立法院第11屆第1會期交通委員會第2次全體委員會議,邀請行政院公共工程委員會主任委員吳澤成列席報告業務概況，並備質詢。【3月4日、6日及7日三天一次會】,林國成,全國不分區及僑居國外國民,09:45:57,09:54:25,https://ivod.ly.gov.tw/Demand/Speech/149196,00:08:28,https://ivod.ly.gov.tw/Play/Clip/1M/149196,1101,
